lf_num	auroc	aupr	bce_loss	sampled_lf_name	label_source	data_source	model	epochs	l2_param	lr_param
1	0.6745694100660067	0.47548868193430394	0.5445372462272644	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_CELLULAR_ACTIVITY	DaG	abstract	tune	250	0.01	0.001
1	0.5389014175257731	0.2990518042551219	0.563435435295105	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_CELLULAR_ACTIVITY	DaG	abstract	test	250	0.01	0.001
1	0.6936623349834984	0.4765989536163197	0.5239956378936768	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_DISTANCE_SHORT	DaG	abstract	tune	250	0.01	0.001
1	0.5358293446244478	0.296878571516914	0.5716045498847961	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_DISTANCE_SHORT	DaG	abstract	test	250	0.01	0.001
1	0.6936623349834984	0.4765989536163197	0.5239956378936768	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_DISTANCE_SHORT	DaG	abstract	tune	250	0.01	0.001
1	0.5358293446244478	0.296878571516914	0.5716045498847961	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_DISTANCE_SHORT	DaG	abstract	test	250	0.01	0.001
1	0.6747241130363036	0.4567668611267109	0.5448861718177795	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_THERAPEUTIC	DaG	abstract	tune	250	0.01	0.001
1	0.546242175994109	0.29040133807869933	0.5632213950157166	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_THERAPEUTIC	DaG	abstract	test	250	0.01	0.001
1	0.675072194719472	0.4755913196849633	0.544465959072113	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONCLUSION_TITLE	DaG	abstract	tune	250	0.01	0.001
1	0.5400865243004418	0.2993730874946402	0.5633717775344849	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONCLUSION_TITLE	DaG	abstract	test	250	0.01	0.001
1	0.6836582095709571	0.4802338499273343	0.5397958159446716	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_IS_BIOMARKER	DaG	abstract	tune	250	0.01	0.001
1	0.5630983063328424	0.3032463742235865	0.558138906955719	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_IS_BIOMARKER	DaG	abstract	test	250	0.01	0.001
1	0.677934199669967	0.47614292768112854	0.5425817966461182	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONTEXT_SWITCH	DaG	abstract	tune	250	0.01	0.001
1	0.5405237481590575	0.29933550646840157	0.5629830360412598	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONTEXT_SWITCH	DaG	abstract	test	250	0.01	0.001
1	0.675072194719472	0.4755913196849633	0.544465959072113	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONCLUSION_TITLE	DaG	abstract	tune	250	0.01	0.001
1	0.5400865243004418	0.2993730874946402	0.5633717775344849	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONCLUSION_TITLE	DaG	abstract	test	250	0.01	0.001
1	0.6745694100660067	0.47548868193430394	0.5445372462272644	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_CELLULAR_ACTIVITY	DaG	abstract	tune	250	0.01	0.001
1	0.5389014175257731	0.2990518042551219	0.563435435295105	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_CELLULAR_ACTIVITY	DaG	abstract	test	250	0.01	0.001
1	0.6767997112211223	0.4679094075978995	0.544478178024292	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_POLYMORPHISMS	DaG	abstract	tune	250	0.01	0.001
1	0.5393501472754051	0.2902955447585933	0.5636312365531921	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_POLYMORPHISMS	DaG	abstract	test	250	0.01	0.001
1	0.6763484942244226	0.4735316169674617	0.5443165898323059	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	DaG	abstract	tune	250	0.01	0.001
1	0.5300418814432989	0.2900924334921333	0.5637825727462769	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	DaG	abstract	test	250	0.01	0.001
1	0.6720168110561057	0.28958311119302726	0.4721909463405609	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_NO_CONCLUSION	DaG	abstract	tune	250	0.01	0.001
1	0.5131282216494846	0.24608461838503917	0.6713495850563049	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_NO_CONCLUSION	DaG	abstract	test	250	0.01	0.001
1	0.6752011138613861	0.4774341771675981	0.6154628396034241	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_OVEREXPRESSION	DaG	abstract	tune	250	1.2575	0.001
1	0.5505108615611193	0.31231946792738324	0.8113884925842285	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_OVEREXPRESSION	DaG	abstract	test	250	1.2575	0.001
1	0.6730610561056105	0.4659009240030343	0.541387140750885	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_TITLE	DaG	abstract	tune	250	0.01	0.001
1	0.5580702319587629	0.3056640282919401	0.5623441338539124	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_TITLE	DaG	abstract	test	250	0.01	0.001
1	0.6862623762376237	0.47343842552709475	0.7183390259742737	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_ALLOWED_DISTANCE	DaG	abstract	tune	250	0.01	0.001
1	0.5406618188512519	0.29606583034319967	0.5660538077354431	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_ALLOWED_DISTANCE	DaG	abstract	test	250	0.01	0.001
1	0.6720168110561057	0.28958311119302726	0.4721909463405609	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_NO_CONCLUSION	DaG	abstract	tune	250	0.01	0.001
1	0.5131282216494846	0.24608461838503917	0.6713495850563049	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_NO_CONCLUSION	DaG	abstract	test	250	0.01	0.001
1	0.677934199669967	0.47614292768112854	0.5425817966461182	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONTEXT_SWITCH	DaG	abstract	tune	250	0.01	0.001
1	0.5405237481590575	0.29933550646840157	0.5629830360412598	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONTEXT_SWITCH	DaG	abstract	test	250	0.01	0.001
1	0.677934199669967	0.47614292768112854	0.5425817966461182	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONTEXT_SWITCH	DaG	abstract	tune	250	0.01	0.001
1	0.5405237481590575	0.29933550646840157	0.5629830360412598	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONTEXT_SWITCH	DaG	abstract	test	250	0.01	0.001
1	0.6763484942244226	0.4735316169674617	0.5443165898323059	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	DaG	abstract	tune	250	0.01	0.001
1	0.5300418814432989	0.2900924334921333	0.5637825727462769	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	DaG	abstract	test	250	0.01	0.001
1	0.6747756806930694	0.47552074606256045	0.54447340965271	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_WEAK_ASSOCIATION	DaG	abstract	tune	250	0.01	0.001
1	0.5389014175257731	0.2990518042551219	0.5634335875511169	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_WEAK_ASSOCIATION	DaG	abstract	test	250	0.01	0.001
1	0.6763484942244226	0.4735316169674617	0.5443165898323059	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	DaG	abstract	tune	250	0.01	0.001
1	0.5300418814432989	0.2900924334921333	0.5637825727462769	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	DaG	abstract	test	250	0.01	0.001
1	0.6862623762376237	0.47343842552709475	0.7183390259742737	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_ALLOWED_DISTANCE	DaG	abstract	tune	250	0.01	0.001
1	0.5406618188512519	0.29606583034319967	0.5660538077354431	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_ALLOWED_DISTANCE	DaG	abstract	test	250	0.01	0.001
1	0.6747241130363036	0.4567668611267109	0.5448861718177795	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_THERAPEUTIC	DaG	abstract	tune	250	0.01	0.001
1	0.546242175994109	0.29040133807869933	0.5632213950157166	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_THERAPEUTIC	DaG	abstract	test	250	0.01	0.001
1	0.6936623349834984	0.4765989536163197	0.5239956378936768	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_DISTANCE_SHORT	DaG	abstract	tune	250	0.01	0.001
1	0.5358293446244478	0.296878571516914	0.5716045498847961	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_DISTANCE_SHORT	DaG	abstract	test	250	0.01	0.001
1	0.6730610561056105	0.4659009240030343	0.541387140750885	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_TITLE	DaG	abstract	tune	250	0.01	0.001
1	0.5580702319587629	0.3056640282919401	0.5623441338539124	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_TITLE	DaG	abstract	test	250	0.01	0.001
1	0.6754589521452146	0.46409033881556133	0.5442408323287964	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_BIOMARKERS	DaG	abstract	tune	250	0.01	0.001
1	0.5290868924889544	0.28761677012894366	0.5642292499542236	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_BIOMARKERS	DaG	abstract	test	250	0.01	0.001
1	0.6767997112211223	0.4679094075978995	0.544478178024292	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_POLYMORPHISMS	DaG	abstract	tune	250	0.01	0.001
1	0.5393501472754051	0.2902955447585933	0.5636312365531921	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_POLYMORPHISMS	DaG	abstract	test	250	0.01	0.001
1	0.6767997112211223	0.4679094075978995	0.544478178024292	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_POLYMORPHISMS	DaG	abstract	tune	250	0.01	0.001
1	0.5393501472754051	0.2902955447585933	0.5636312365531921	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_POLYMORPHISMS	DaG	abstract	test	250	0.01	0.001
1	0.6867651608910892	0.46532655553711455	0.523285448551178	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_METHOD_DESC	DaG	abstract	tune	250	0.01	0.001
1	0.5934738586156112	0.3155932010442784	0.5552440881729126	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_METHOD_DESC	DaG	abstract	test	250	0.01	0.001
1	0.675072194719472	0.4755913196849633	0.544465959072113	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONCLUSION_TITLE	DaG	abstract	tune	250	0.01	0.001
1	0.5400865243004418	0.2993730874946402	0.5633717775344849	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONCLUSION_TITLE	DaG	abstract	test	250	0.01	0.001
1	0.6763484942244226	0.4735316169674617	0.5443165898323059	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	DaG	abstract	tune	250	0.01	0.001
1	0.5300418814432989	0.2900924334921333	0.5637825727462769	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	DaG	abstract	test	250	0.01	0.001
1	0.6754589521452146	0.46409033881556133	0.5442408323287964	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_BIOMARKERS	DaG	abstract	tune	250	0.01	0.001
1	0.5290868924889544	0.28761677012894366	0.5642292499542236	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_BIOMARKERS	DaG	abstract	test	250	0.01	0.001
1	0.6665506394389439	0.41842719880824686	0.5277222394943237	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_NO_VERB	DaG	abstract	tune	250	0.01	0.001
1	0.5154984351988218	0.2816273458279336	0.5896579623222351	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_NO_VERB	DaG	abstract	test	250	0.01	0.001
1	0.6867651608910892	0.46532655553711455	0.523285448551178	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_METHOD_DESC	DaG	abstract	tune	250	0.01	0.001
1	0.5934738586156112	0.3155932010442784	0.5552440881729126	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_METHOD_DESC	DaG	abstract	test	250	0.01	0.001
1	0.677934199669967	0.47614292768112854	0.5425817966461182	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONTEXT_SWITCH	DaG	abstract	tune	250	0.01	0.001
1	0.5405237481590575	0.29933550646840157	0.5629830360412598	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_CONTEXT_SWITCH	DaG	abstract	test	250	0.01	0.001
1	0.6730610561056105	0.4659009240030343	0.541387140750885	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_TITLE	DaG	abstract	tune	250	0.01	0.001
1	0.5580702319587629	0.3056640282919401	0.5623441338539124	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_TITLE	DaG	abstract	test	250	0.01	0.001
1	0.6779470915841584	0.4762763677380226	0.5433623790740967	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_DIAGNOSIS	DaG	abstract	tune	250	0.01	0.001
1	0.5400865243004418	0.2993730874946402	0.5632760524749756	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_DIAGNOSIS	DaG	abstract	test	250	0.01	0.001
1	0.6747756806930694	0.47552074606256045	0.54447340965271	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_WEAK_ASSOCIATION	DaG	abstract	tune	250	0.01	0.001
1	0.5389014175257731	0.2990518042551219	0.5634335875511169	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_WEAK_ASSOCIATION	DaG	abstract	test	250	0.01	0.001
1	0.6763484942244226	0.4735316169674617	0.5443165898323059	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	DaG	abstract	tune	250	0.01	0.001
1	0.5300418814432989	0.2900924334921333	0.5637825727462769	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	DaG	abstract	test	250	0.01	0.001
1	0.6759617367986799	0.46036217978716654	0.5454702973365784	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_CASUAL_MUTATIONS	DaG	abstract	tune	250	0.01	0.001
1	0.5399599594992637	0.29498209641018036	0.562812864780426	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_CASUAL_MUTATIONS	DaG	abstract	test	250	0.01	0.001
1	0.677470090759076	0.47132307322017364	0.5433381795883179	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_NO_ASSOCIATION	DaG	abstract	tune	250	0.01	0.001
1	0.5433311855670102	0.30004034679442204	0.5623228549957275	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_NO_ASSOCIATION	DaG	abstract	test	250	0.01	0.001
1	0.6752011138613861	0.4774341771675981	0.6154628396034241	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_OVEREXPRESSION	DaG	abstract	tune	250	1.2575	0.001
1	0.5505108615611193	0.31231946792738324	0.8113884925842285	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_OVEREXPRESSION	DaG	abstract	test	250	1.2575	0.001
1	0.6747241130363036	0.4567668611267109	0.5448861718177795	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_THERAPEUTIC	DaG	abstract	tune	250	0.01	0.001
1	0.546242175994109	0.29040133807869933	0.5632213950157166	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_BICLUSTER_THERAPEUTIC	DaG	abstract	test	250	0.01	0.001
1	0.6936623349834984	0.4765989536163197	0.5239956378936768	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_DISTANCE_SHORT	DaG	abstract	tune	250	0.01	0.001
1	0.5358293446244478	0.296878571516914	0.5716045498847961	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_DISTANCE_SHORT	DaG	abstract	test	250	0.01	0.001
1	0.6745694100660067	0.47548868193430394	0.5445372462272644	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_CELLULAR_ACTIVITY	DaG	abstract	tune	250	0.01	0.001
1	0.5389014175257731	0.2990518042551219	0.563435435295105	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DaG_CELLULAR_ACTIVITY	DaG	abstract	test	250	0.01	0.001
1	0.6867651608910892	0.46532655553711455	0.523285448551178	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_METHOD_DESC	DaG	abstract	tune	250	0.01	0.001
1	0.5934738586156112	0.3155932010442784	0.5552440881729126	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_METHOD_DESC	DaG	abstract	test	250	0.01	0.001
1	0.6665506394389439	0.41842719880824686	0.5277222394943237	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_NO_VERB	DaG	abstract	tune	250	0.01	0.001
1	0.5154984351988218	0.2816273458279336	0.5896579623222351	LF_HETNET_PHARMACOTHERAPYDB,LF_HETNET_CD_ABSENT,LF_CD_CHECK_DISEASE_TAG,LF_DG_NO_VERB	DaG	abstract	test	250	0.01	0.001
